-0.03948,-0.042791,-0.045028,-0.040808,-0.038113,-0.037841,-0.042497,-0.035186,-0.041771,-0.044543,-0.041132,-0.039688,-0.03285,-0.045714,-0.034251,-0.038446,-0.034129,-0.040328,-0.038892,-0.037488,-0.038104,-0.032018,-0.036946,-0.040515,-0.039111,-0.041988,-0.037349,-0.036549,-0.041233,-0.037505,-0.03503,-0.039826,-0.037343,-0.040768,-0.040755,-0.035141,-0.035941,-0.035721,-0.041383,-0.039175,-0.034565,-0.034448,-0.038201,-0.039095,-0.03953,-0.038693,-0.038083,-0.039918,-0.043138,-0.041669
-0.019268,-0.024046,-0.026738,-0.02194,-0.019878,-0.018834,-0.02387,-0.015717,-0.023346,-0.026049,-0.02283,-0.021461,-0.013346,-0.027353,-0.01532,-0.021045,-0.015283,-0.022404,-0.020893,-0.018564,-0.018825,-0.013716,-0.018204,-0.021166,-0.020423,-0.023893,-0.019076,-0.018037,-0.023506,-0.018972,-0.017418,-0.020612,-0.018698,-0.021781,-0.023107,-0.016312,-0.017365,-0.017158,-0.022705,-0.020302,-0.016249,-0.015969,-0.019527,-0.019628,-0.020672,-0.020395,-0.019433,-0.021391,-0.024502,-0.022653
-0.0056319,-0.010905,-0.013569,-0.0080736,-0.0063302,-0.0062735,-0.010232,-0.0027626,-0.0085082,-0.013566,-0.01135,-0.0098617,-8.9464e-05,-0.014217,-0.0029661,-0.0081157,-0.0021323,-0.0088851,-0.0086436,-0.0055042,-0.006428,-0.00057568,-0.0043443,-0.0076205,-0.0079736,-0.011235,-0.0060749,-0.0049172,-0.010984,-0.0064428,-0.0041225,-0.0073308,-0.0057301,-0.0088371,-0.010608,-0.002184,-0.003892,-0.0042793,-0.0097603,-0.0082326,-0.003189,-0.0031762,-0.0067747,-0.0056354,-0.0074351,-0.0067344,-0.0063612,-0.0085003,-0.01098,-0.010294
0.017836,0.012958,0.010318,0.015354,0.017573,0.017052,0.013787,0.0205,0.016131,0.010401,0.01192,0.012976,0.023403,0.0088577,0.020885,0.014858,0.021551,0.014869,0.015327,0.017835,0.016833,0.02355,0.019059,0.016274,0.015748,0.012134,0.01728,0.019149,0.01235,0.017254,0.019203,0.017007,0.01811,0.014915,0.012571,0.021298,0.020086,0.019447,0.013569,0.015336,0.020652,0.019251,0.016809,0.018586,0.015609,0.017432,0.017897,0.015297,0.01264,0.013018
0.048215,0.043474,0.041397,0.046161,0.048369,0.047937,0.044799,0.050967,0.04673,0.041225,0.042398,0.043521,0.053315,0.03967,0.051745,0.045533,0.052215,0.045051,0.045996,0.048197,0.047678,0.054024,0.049303,0.046805,0.046901,0.042739,0.04787,0.049651,0.042669,0.04765,0.048905,0.047543,0.048518,0.045084,0.042523,0.051853,0.050822,0.04972,0.044292,0.045888,0.050952,0.049686,0.047326,0.048637,0.046213,0.048216,0.048069,0.045527,0.043158,0.043294
0.068881,0.064477,0.062503,0.06737,0.068838,0.068227,0.06513,0.070585,0.067632,0.061339,0.063156,0.064058,0.07326,0.060605,0.072743,0.066707,0.07345,0.065904,0.067177,0.068639,0.069072,0.074878,0.069953,0.067845,0.067552,0.064278,0.068965,0.069642,0.063613,0.068197,0.069365,0.068652,0.069293,0.065813,0.06236,0.072527,0.071262,0.06998,0.065912,0.065999,0.070698,0.070734,0.068125,0.069817,0.067148,0.068979,0.069006,0.065662,0.063553,0.063923
0.081827,0.076918,0.076245,0.080779,0.080618,0.080054,0.077374,0.082794,0.080653,0.072868,0.076052,0.07611,0.085711,0.072708,0.084853,0.078924,0.086703,0.078643,0.080221,0.081271,0.081587,0.088003,0.082008,0.079819,0.08025,0.076983,0.081573,0.081748,0.075381,0.079863,0.081943,0.081745,0.081336,0.078585,0.074761,0.08484,0.083264,0.082956,0.079185,0.07935,0.082589,0.08335,0.080575,0.082882,0.080021,0.081152,0.081584,0.077097,0.076615,0.076404
0.10306,0.097384,0.097988,0.10249,0.10172,0.10062,0.09886,0.10361,0.10245,0.09358,0.096847,0.097084,0.10692,0.093448,0.10536,0.099845,0.10761,0.099756,0.10084,0.10249,0.10292,0.10919,0.10376,0.10019,0.10127,0.09819,0.10307,0.10266,0.095963,0.10001,0.10358,0.10352,0.10238,0.099893,0.096102,0.10546,0.10402,0.10392,0.10074,0.099814,0.10451,0.1048,0.1015,0.10355,0.10152,0.10171,0.10267,0.097995,0.098167,0.097138
0.13359,0.12717,0.12858,0.13259,0.1313,0.13071,0.1296,0.13332,0.13305,0.12386,0.12707,0.12733,0.13749,0.12354,0.13533,0.12986,0.13827,0.12977,0.13076,0.13245,0.13334,0.13941,0.13372,0.13048,0.13167,0.12773,0.13327,0.13332,0.12578,0.12989,0.13366,0.13415,0.13265,0.13055,0.12627,0.13607,0.13415,0.13394,0.13144,0.13016,0.13486,0.13491,0.13148,0.1336,0.13195,0.13209,0.13271,0.12776,0.12825,0.12708
0.15638,0.15049,0.15166,0.15513,0.15366,0.15297,0.15217,0.15594,0.15507,0.14579,0.15012,0.15031,0.16037,0.14647,0.15823,0.15234,0.16067,0.15213,0.15277,0.15474,0.15557,0.16089,0.15663,0.15327,0.15439,0.15012,0.1561,0.15633,0.14881,0.15278,0.1557,0.15719,0.15528,0.15288,0.14818,0.15921,0.1573,0.15609,0.15437,0.1535,0.15724,0.15764,0.15389,0.15611,0.15424,0.15479,0.15464,0.15029,0.15087,0.14919
