0.010936,0.014329,0.013868,0.011627,0.011914,0.011348,0.014197,0.012385,0.01514,0.01282,0.013615,0.012703,0.010636,0.014115,0.013623,0.013924,0.011276,0.01138,0.012139,0.011981,0.013112,0.014208,0.013667,0.010903,0.012648,0.01408,0.011608,0.011217,0.011967,0.013216,0.010282,0.012475,0.013535,0.01237,0.013738,0.013426,0.010197,0.011602,0.011507,0.013477,0.013365,0.011825,0.011529,0.012855,0.01193,0.012976,0.011049,0.012561,0.013796,0.013548
0.028869,0.032127,0.031861,0.029476,0.029473,0.02919,0.031899,0.030357,0.032982,0.030898,0.03126,0.030665,0.028535,0.031781,0.031506,0.031664,0.029032,0.028908,0.029795,0.029806,0.030919,0.032051,0.031481,0.028743,0.030382,0.031845,0.029476,0.029236,0.029692,0.03079,0.028011,0.030337,0.031408,0.030279,0.0315,0.03116,0.027897,0.029603,0.029162,0.031483,0.030918,0.029767,0.029185,0.030496,0.029604,0.031094,0.028976,0.030531,0.031597,0.031066
0.040303,0.04313,0.043101,0.040723,0.040822,0.04054,0.042954,0.041624,0.044229,0.042452,0.042567,0.042035,0.039675,0.04278,0.042615,0.043015,0.040309,0.039804,0.041023,0.041146,0.041745,0.043343,0.04275,0.039869,0.041435,0.042899,0.040935,0.040307,0.040701,0.041885,0.039534,0.041621,0.042648,0.041424,0.042327,0.042396,0.03903,0.040836,0.040341,0.042908,0.042271,0.041153,0.040403,0.042055,0.040958,0.04256,0.040323,0.041759,0.042633,0.042225
0.063417,0.065932,0.066026,0.063664,0.063922,0.063415,0.065848,0.064373,0.067109,0.065597,0.065409,0.065079,0.062708,0.065575,0.065361,0.066094,0.063228,0.062739,0.064108,0.064102,0.064578,0.066053,0.065658,0.062993,0.064357,0.065687,0.063786,0.063424,0.063626,0.06477,0.062498,0.064715,0.065574,0.064276,0.065122,0.065471,0.061923,0.063786,0.063396,0.065737,0.06509,0.063984,0.063414,0.06503,0.06378,0.065405,0.063392,0.064507,0.065468,0.06527
0.094207,0.096787,0.096876,0.09446,0.094745,0.094187,0.096724,0.095157,0.097873,0.096336,0.096349,0.095991,0.093609,0.096422,0.096017,0.096781,0.09401,0.093537,0.094983,0.094895,0.09533,0.096769,0.096433,0.093823,0.095153,0.096587,0.094694,0.094342,0.094624,0.095531,0.093306,0.095539,0.096365,0.095126,0.095922,0.096265,0.092933,0.094678,0.094336,0.096675,0.09578,0.094877,0.094353,0.09583,0.094689,0.096264,0.094268,0.095357,0.096365,0.096254
0.11421,0.11688,0.11675,0.11457,0.1146,0.11403,0.11672,0.11494,0.11792,0.11628,0.11652,0.1161,0.11368,0.11649,0.11582,0.11655,0.11383,0.11339,0.11491,0.11483,0.11526,0.11676,0.11634,0.1137,0.11513,0.11655,0.11457,0.11432,0.11459,0.11535,0.11317,0.11548,0.11608,0.11517,0.11591,0.11619,0.11301,0.11481,0.1143,0.11699,0.11565,0.11484,0.11434,0.11559,0.11481,0.11623,0.11424,0.1151,0.1163,0.1163
0.12471,0.12761,0.12739,0.12523,0.12484,0.12453,0.12709,0.12527,0.12841,0.12671,0.12707,0.1263,0.12454,0.1268,0.12628,0.12688,0.12414,0.12373,0.12535,0.12539,0.12563,0.12717,0.12663,0.12454,0.12594,0.1271,0.12491,0.12469,0.12509,0.12577,0.12361,0.12625,0.12652,0.12574,0.12628,0.12653,0.12368,0.1254,0.12471,0.12763,0.12621,0.12547,0.12456,0.12584,0.12543,0.12676,0.12481,0.12571,0.12688,0.127
0.14457,0.14765,0.14766,0.14523,0.14473,0.14442,0.14714,0.14505,0.14833,0.14664,0.14718,0.14616,0.14458,0.14656,0.14627,0.14674,0.14416,0.14376,0.14543,0.14517,0.14552,0.14719,0.14645,0.14471,0.146,0.14709,0.14506,0.14435,0.14517,0.14571,0.14338,0.1463,0.14636,0.1458,0.14598,0.14623,0.14374,0.14522,0.14487,0.14757,0.14631,0.14542,0.14443,0.14578,0.14543,0.14684,0.14509,0.14558,0.14683,0.14712
0.17489,0.17805,0.17802,0.17569,0.17499,0.17466,0.17731,0.17551,0.17849,0.17699,0.17745,0.17648,0.17498,0.17676,0.17645,0.17695,0.1745,0.17415,0.17573,0.17544,0.17583,0.17741,0.17679,0.17502,0.17635,0.17745,0.17552,0.17477,0.17549,0.17608,0.17382,0.17663,0.17668,0.17614,0.1762,0.17657,0.17411,0.17562,0.17522,0.17774,0.17661,0.1758,0.17479,0.17609,0.1759,0.17721,0.17555,0.17601,0.17717,0.17735
0.19684,0.20011,0.19987,0.1977,0.19675,0.19637,0.19906,0.19733,0.20018,0.19869,0.19913,0.19826,0.19703,0.19861,0.19814,0.19875,0.19629,0.19614,0.19781,0.19713,0.19759,0.19914,0.1986,0.19677,0.19799,0.19928,0.1973,0.1967,0.1974,0.19796,0.19595,0.19842,0.19836,0.19805,0.19801,0.19835,0.19599,0.19752,0.19691,0.19962,0.19847,0.19755,0.19672,0.19792,0.19763,0.19907,0.19726,0.19791,0.19895,0.19912
